source_id,source_id_dr2,source_id_dr3,HD Number,GJ Number,HIP Number,RA,DEC,V_mag,Phot G Mean Mag,Phot BP Mean Mag,Phot RP Mean Mag,BP-RP,Parallax,Distance [pc],T_eff [K],Mass [M_Sun],Luminosity [L_Sun],Radius [R_Sun],HZ_limit [AU],Orbital Period [days],Yearly_Observable_nights,K_σ_RV_total [m/s],HZ Detection Limit [M_Earth],K_σ_photon [m/s],HZ Detection Limit (σ_photon) [M_Earth],σ_photon [m/s],σ_p-mode [m/s],σ_granulation [m/s],σ_supergranulation [m/s],"σ_RV,total [m/s]",Density [Solar unit],logg_gaia,log_rhk,activity_noise_floor [m/s],rhk_source,Gaia Spectral type,Object Type,Stellar Parameter Source,SIMBAD Spectral Type,Readable Spectral Type (experimental),HWO_match,LOPS2_match,TESS_confirmed_match,TESS_candidate_match,sum_score
Gaia DR3 5528565470596048256,5528565470596048256,5528565470596048256,HD  73121,,42123,128.8026647563428,-39.97025853198978,6.311838626861572,6.311838626861572,6.595455646514893,5.859034061431885,0.7364215850830078,27.65046014468136,36.1657634183116,5900.83984375,1.122911691665649,2.824068069458008,1.552731990814209,1.660768443339867,737.6223834745601,265,0.1077305677764562,1.645403012123605,0.05115641559107293,0.7813281043655071,0.2767013731612376,0.9856401064991372,0.493222880819047,1.187882133384011,0.582706893959691,0.2999549969202529,4.130099773406982,-4.92481710509,1.639848041731243,HD_number_match,F,PM*,GAIA,F9.5V,F9.5V,0,0,0,0,0.0
Gaia DR3 2797111130991722240,2797111130991722240,2797111130991722240,HD    101,,493,1.477413396464075,18.23434964150489,7.318628787994385,7.318628787994385,7.60342264175415,6.861530780792236,0.7418918609619141,26.69783023150017,37.45622739109797,5889.3154296875,1.016892075538635,1.224597334861755,1.074873805046082,1.094129288196449,414.4849794053004,155,0.1397790542657567,1.64899692731751,0.1056869059262416,1.246806140201236,0.4379747794464359,0.6951232164627352,0.3590025529124952,0.8646247670745381,0.5792553006140714,0.8188463651371795,4.356500148773193,,,Not found,F,PM*,GAIA,F8,F8,0,0,0,0,0.0
Gaia DR3 2324934314938682368,2324934314938682368,2324934314938682368,HD 222480,,116852,355.2853939162433,-32.07112147069105,6.963090419769287,6.963090419769287,7.284093856811523,6.468172550201416,0.8159213066101074,22.66881077214203,44.11347423786835,5651.9208984375,1.033259749412537,2.311339616775513,1.542000651359558,1.517607569172059,671.7036880243534,246,0.1178850427316537,1.651008079256988,0.06476461854433996,0.9070438962312132,0.3376805152309897,0.9086887111484504,0.4954872516295551,1.193335663083793,0.614648597681442,0.2818096368510268,4.156300067901611,-4.93774498311,1.560785882069103,HD_number_match,G,PM*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 4475028306629554944,4475028306629554944,4475028306629554944,HD 165476,,88644,271.4666963671901,7.090187878478742,7.510409355163574,7.510409355163574,7.817217826843262,7.026074886322021,0.7911429405212402,21.09164662933304,47.41213512506216,5711.0849609375,0.9841049909591675,1.634229898452759,1.287650108337402,1.273050835944126,528.7996575293483,208,0.1324871324403391,1.658529826155592,0.09284105918392459,1.162223552674104,0.4454799660780191,0.7938890857106616,0.4351750458088796,1.04807923945562,0.6357140233436247,0.4609436412228995,4.252200126647949,,,Not found,G,PM*,GAIA,G5,G5,0,0,0,0,0.0
Gaia DR3 657244521593508992,657244521593508992,657244521593508992,HD  68256,GJ 9257 C,40167,123.0551707935252,17.64782012401856,5.931849956512451,5.931849956512451,6.224271774291992,5.434389591217041,0.7898821830749512,41.15433662915181,24.29877582552617,5779.81591796875,1.009725570678711,1.909323573112488,1.377882957458496,1.37222084851062,584.2215942940176,156,0.1259923931563621,1.658685333663223,0.05331654551528323,0.7019104080199177,0.2214917999953116,0.8500697012466634,0.4557089540674274,1.097533276762993,0.5234075403088569,0.3859813928920207,4.181900024414062,,,Not found,F,SB*,GAIA,G0IV-V,G0IV-V,0,0,0,0,0.0
Gaia DR3 4644134225767167872,4644134225767167872,4644134225767167872,HD  16382,,11866,38.27444552078032,-72.44368232746149,7.735273361206055,7.735273361206055,8.034468650817871,7.266170978546143,0.7682976722717285,20.17303708251217,49.57111791892216,5813.66259765625,1.039993405342102,1.438416600227356,1.13781464099884,1.189417415368503,464.5467325432578,217,0.1333582490611606,1.658854592255585,0.1050804322672607,1.307104426234661,0.5151467278228257,0.7367499585455103,0.3829084926554092,0.9222000333622767,0.6537760090033666,0.706018420068209,4.21750020980835,-4.92917821645,1.612739268509019,HD_number_match,F,PM*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 4444857157801998080,4444857157801998080,4444857157801998080,HD 153627,,83204,255.0686474748726,10.82236232711615,7.245064735412598,7.245064735412598,7.527283668518066,6.787196636199951,0.7400870323181152,23.67855322227339,42.23230999854093,5869.95556640625,1.063444137573242,1.657981634140015,1.20260751247406,1.274086818984951,509.3126419408273,196,0.1275125474643228,1.660029361851167,0.09021217161438475,1.174432294344488,0.4202318428322214,0.7840511299069689,0.4000975777261527,0.9635983703795028,0.5939867297975465,0.6114246505842853,4.259500026702881,-4.82209278991,2.428432121416214,HD_number_match,G,PM*,GAIA,F8,F8,0,0,0,0,0.0
Gaia DR3 3764461667267464192,3764461667267464192,3764461667267464192,HD  94280,,53196,163.2029891091962,-6.822831465008229,7.042680740356445,7.042680740356445,7.31818962097168,6.603189468383789,0.7150001525878906,23.12170525187014,43.24940522797804,5998.39306640625,1.123747229576111,2.044951438903809,1.28358793258667,1.407745080459022,575.4332769100921,228,0.1180969559552233,1.661273070029416,0.08001003187489898,1.125503280002925,0.4018517777244736,0.854558328069807,0.4159714823183653,1.00182921567366,0.5931440168485158,0.5313635472995248,4.242800235748291,-4.84150395686,2.254776145899065,HD_number_match,F,PM*,GAIA,G0/1V,G0/1V,0,0,0,0,0.0
Gaia DR3 26147868272907648,26147868272907648,26147868272907648,HD  15942,,11941,38.51600259043176,12.18070268310454,7.351462364196777,7.351462364196777,7.667243003845215,6.869527339935303,0.7977156639099121,22.52072670160063,44.40354049183175,5738.43994140625,1.010274410247803,1.602529764175415,1.223230242729187,1.25925124933069,513.4429228609368,191,0.1317070492461216,1.661463813629497,0.09106535995790832,1.148775263824116,0.4187525787515062,0.7794985849964767,0.4187693925279219,1.008567726148328,0.6056382639574189,0.551969045356275,4.199299812316895,,,Not found,F,PM*,GAIA,G0,G0,0,0,0,0,0.0
Gaia DR3 6708050317144487552,6708050317144487552,6708050317144487552,HD 168060,GJ 4050,89855,275.0479199474759,-45.92293379022071,7.161171913146973,7.161171913146973,7.526307582855225,6.626002788543701,0.9003047943115234,20.7844916432017,48.11279569241161,5443.86474609375,1.016908049583435,2.324074983596802,1.664669990539551,1.534606331367526,688.4904153300378,252,0.1192699093024695,1.666388346251367,0.06381707963254825,0.8916250411642767,0.336734052228199,0.8981929941622699,0.5143963429057858,1.23887647750883,0.6293337159826192,0.2204434675121471,3.97760009765625,,,Not found,G,PM*,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 6524024506237594368,6524024506237594368,6524024506237594368,HD 223171,,117320,356.83421402133,-48.27653160370729,6.736344814300537,6.736344814300537,7.055566787719727,6.244348526000977,0.81121826171875,24.07866040362662,41.53054959192765,5682.22900390625,1.07593846321106,2.521614074707031,1.537093639373779,1.583196742138183,701.3775771167739,249,0.1143002927816759,1.668455003066156,0.05875550997152417,0.8576611851462274,0.3081467845467202,0.9323993574040481,0.4956791635243332,1.19379786530485,0.5994547185530699,0.2962691673432287,4.138000011444092,-5.31464525199,0.3695633384865603,HD_number_match,F,PM*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 5394489064197253376,5394489064197253376,5394489064197253376,HD  92987,,52472,160.9012434326136,-39.05838233301029,6.875931739807129,6.875931739807129,7.188265323638916,6.391769886016846,0.7964954376220703,22.98309902414534,43.51023327835078,5704.10400390625,1.066630959510803,2.438588619232178,1.519710779190063,1.555539112821178,686.0528511925133,249,0.1158689864859605,1.669247613150041,0.0632281181581017,0.9108855485861039,0.3316402845271026,0.9234582201207526,0.4907604105990801,1.181951499400787,0.6077489693744295,0.3039004572070156,4.14739990234375,-4.93215282533,1.594506558632636,HD_number_match,G,*,GAIA,G2/3V,G2/3V,0,0,0,0,0.0
Gaia DR3 5003693322826171264,5003693322826171264,5003693322826171264,HD   3460,,2944,9.346920884019468,-37.28825941982241,6.798474311828613,6.798474311828613,7.169411659240723,6.247390747070312,0.9220209121704102,23.80278718323822,42.01188677199089,5310.8662109375,1.050029516220093,2.592504501342773,1.843715906143188,1.629445732735551,741.3142714419466,259,0.1142749517131414,1.671774690568271,0.04988966520724696,0.729856179014325,0.2667692567253454,0.9189532817859344,0.5327012606644224,1.282962195353954,0.6110492785269528,0.1675403814323207,3.823499917984009,-5.14642435561,0.7029680224285467,HD_number_match,G,**,GAIA,G8V,G8V,0,0,0,0,0.0
Gaia DR3 2467122570235222016,2467122570235222016,2467122570235222016,HD  11226,,8548,27.56538179358623,-6.703917183586344,6.946810722351074,6.946810722351074,7.222822189331055,6.501103401184082,0.7217187881469727,23.08562869517624,43.31699228139066,5952.98095703125,1.147563815116882,2.247436285018921,1.338026642799377,1.478463158567429,612.8731571082117,236,0.1148798056634191,1.673568002639103,0.07400456213648693,1.078097812976886,0.3780743191374183,0.8811175157719913,0.4286548625028069,1.03237597515691,0.5868976594812121,0.4790518945756487,4.091100215911865,-5.34996192579,0.3228964000976476,HD_number_match,F,PM*,GAIA,K4III,K4,0,0,0,0,0.0
Gaia DR3 6514371309538745600,6514371309538745600,6514371309538745600,HD 215456,,112414,341.5348820188238,-48.97903609290891,6.482578754425049,6.482578754425049,6.799243450164795,5.991930961608887,0.8073124885559082,25.34174950850169,39.46057471937834,5652.69677734375,1.091254115104675,2.925929069519043,1.736173510551453,1.707441681257693,780.0081384787542,279,0.1098919658756054,1.677674968331094,0.04879934475399108,0.7449993137569676,0.2707372854936563,0.9906146700760594,0.5278205687725428,1.271207495962701,0.6096772956421643,0.208519424296613,4.070099830627441,-5.10137645753,0.8350549994910769,HD_number_match,G,PM*,GAIA,G0.5V,G0.5V,0,0,0,0,0.0
Gaia DR2 6901386036578894720,6901386036578894720,,HD 197089,,102130,310.4403940208074,-10.94557849901289,7.873116493225098,7.873116493225098,8.18527603149414,7.435245037078857,0.7500309944152832,20.0022394053008,49.99440211354482,5894.70068359375,1.084663987159729,1.333460688591003,1.068482279777527,1.141480220547955,427.6596123875923,228,0.1348275946861577,1.677901985382615,0.1127292050494619,1.402892022240573,0.566558992375392,0.7031738894214774,0.3510525736316618,0.8454779701279063,0.6776219716644923,0.8891872955230106,,,,Not found,G,SB*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 2964414778784593920,2964414778784593920,2964414778784593920,HD  38294,,27021,85.97091736181922,-21.27967495323249,6.972311019897461,6.972311019897461,7.238008499145508,6.533147811889648,0.7048606872558594,23.14633041991973,43.20339258353454,5995.52880859375,1.132308006286621,2.239507675170898,1.38826847076416,1.473357547953211,613.7947962893496,238,0.1162429891925309,1.679225922547399,0.07575055453004931,1.094279282542507,0.3886284766334983,0.8885686650341752,0.4321217290160455,1.040725605618224,0.596369704347141,0.4231985751741574,4.198400020599365,,,Not found,F,PM*,GAIA,F8/G0V,F8/G0V,0,0,0,0,0.0
Gaia DR3 6243032008973309440,6243032008973309440,6243032008973309440,HD 145809,GJ 3944,79524,243.4175092899065,-21.39992517630846,6.525451183319092,6.525451183319092,6.8406662940979,6.032392024993896,0.8082742691040039,25.99504869137295,38.4688642776758,5627.14697265625,1.066921830177307,2.698380470275879,1.679229974746704,1.641398654931335,743.5292737280329,255,0.1136862215908806,1.682624334025351,0.05147555258654727,0.7618690829678683,0.2731106145669163,0.9608704005262961,0.5196165974148883,1.251448982362584,0.6031778637883028,0.2253212062195356,4.081999778747559,-4.98307381515,1.312494423472126,HD_number_match,G,PM*,GAIA,G2VFe-0.7,G2V,0,0,0,0,0.0
Gaia DR3 4433711099194059904,4433711099194059904,4433711099194059904,HD 148816,,80837,247.6166367632708,4.17203110145233,7.134779930114746,7.134779930114746,7.415956497192383,6.67542839050293,0.7405281066894531,23.44815992698553,42.64726968401222,5844.193359375,0.9925456643104553,1.980639100074768,1.481871008872986,1.393994952181868,603.3368008998883,217,0.1282136985350229,1.686732731212653,0.08071450048433612,1.061850577637148,0.395428713053054,0.8770724719829459,0.4695675123394211,1.130910345033681,0.6281322129635843,0.3050136614574373,4.199900150299072,-4.82473887714,2.403994468006593,HD_number_match,F,PM*,GAIA,F7V,F7V,0,0,0,0,0.0
Gaia DR3 3013570610764491520,3013570610764491520,3013570610764491520,HD  36379,,25840,82.75047415093364,-10.08248608210448,6.8118577003479,6.8118577003479,7.089826583862305,6.361274242401123,0.7285523414611816,24.38588897103874,41.00732194703355,5905.5615234375,1.084704995155334,2.321807622909546,1.415737509727478,1.505575472636002,647.8004409281587,229,0.1183038698621481,1.690877059879085,0.06936047012407665,0.9913456586998268,0.3489788791622717,0.9135002192215209,0.4627847398367189,1.114574658705852,0.5952317196120118,0.382264021005789,4.025199890136719,-5.03954486778,1.057682988879973,HD_number_match,F,PM*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 2549045055609126784,2549045055609126784,2549045055609126784,HD   4271,,3540,11.29685391813363,0.2530550968852176,6.875820636749268,6.875820636749268,7.144052982330322,6.433202743530273,0.7108502388000488,24.4478613812461,40.90337328103054,5970.44482421875,1.153133392333984,2.153896570205688,1.285779595375061,1.446362621107003,591.587886849447,213,0.117804708053074,1.701558997474249,0.07587573666788736,1.095941279011231,0.3683056549429561,0.8632475899286268,0.4170015621442331,1.004310068587613,0.5718315506413287,0.5424752894228859,4.087900161743164,-4.82436855115,2.407399716739737,HIP_number_match,F,SB*,GAIA,F7/8V,F7/8V,0,0,0,0,0.0
Gaia DR3 5755630564645499520,5755630564645499520,5755630564645499520,HD  77134,,44212,135.0906416204128,-9.124271386814124,7.665668964385986,7.665668964385986,7.930159091949463,7.229270458221436,0.7008886337280273,21.65922789526662,46.16969749962965,6002.3427734375,1.117409229278564,1.347881197929382,1.055592656135559,1.142721219286321,422.0341297146178,228,0.1347974644091564,1.70358572152158,0.1140813943499475,1.441773666572334,0.5733667171514999,0.7045718347968436,0.3395168319235963,0.8176951928009737,0.6774845283845334,0.9499990559723733,4.270100116729736,,,Not found,F,PM*,GAIA,F8V,F8V,0,0,0,0,0.0
Gaia DR3 6466670337598422912,6466670337598422912,6466670337598422912,HD 204287,,106078,322.3107489403585,-50.31695404022746,7.178701400756836,7.178701400756836,7.504685401916504,6.677847862243652,0.8268375396728516,20.13323368236932,49.66912001203762,5601.32177734375,1.040244102478027,2.435619592666626,1.598843455314636,1.56106306915896,698.4033372340872,256,0.1202879356560702,1.714375387076317,0.06860453245545901,0.9777698922342598,0.3648309008093224,0.923767878693712,0.5074956906315927,1.22225688854816,0.6396772101083809,0.2545173728133668,4.125,-4.9452827165,1.516459061737166,HD_number_match,G,PM*,GAIA,G3V,G3V,0,0,0,0,0.0
Gaia DR3 3163695832476398208,3163695832476398208,3163695832476398208,HD  59450,,36497,112.633137670261,13.84433256450857,7.810894966125488,7.810894966125488,8.095070838928223,7.340054035186768,0.7550168037414551,21.18572110769599,47.20160314187923,5879.4013671875,0.9202876091003418,1.257461071014404,1.190593600273132,1.109154054265867,444.7022040985419,187,0.1517211907273542,1.71439132571183,0.1202565301818301,1.358852716720486,0.547321855900524,0.7354588580473865,0.4023141410512112,0.9689367601293434,0.6905265232813085,0.5452967927238267,4.320199966430664,,,Not found,G,SB*,GAIA,F8,F8,0,0,0,0,0.0
Gaia DR3 4461045267503021696,4461045267503021696,4461045267503021696,HD 150633,,81748,250.4592939633986,13.14774963787859,7.789054393768311,7.789054393768311,8.122550964355469,7.282035827636719,0.84051513671875,20.24918885599842,49.38469422708604,5614.1103515625,0.9341329336166382,1.385250091552734,1.235458612442017,1.176671916060698,482.3052653235588,182,0.1465640756180313,1.718563424230314,0.1082460578947304,1.269258616960255,0.4859538509825633,0.7446739480866824,0.4257190558074849,1.025305353626435,0.6579766353389684,0.4953635877013076,4.204100131988525,,,Not found,G,PM*,GAIA,K0,K0,0,0,0,0,0.0
Gaia DR3 3050309864100076544,3050309864100076544,3050309864100076544,HD  50639,,33109,103.4364677176792,-9.51560341796801,6.92263126373291,6.92263126373291,7.189096450805664,6.481044292449951,0.7080521583557129,25.74643506559818,38.84032866888736,6011.0546875,1.128979444503784,1.857410192489624,1.206872940063477,1.340968079796984,533.7377316278898,246,0.1249966051875561,1.720110911660074,0.0964663687965499,1.32749888147914,0.5033726610133008,0.8160589467793794,0.3941855415545609,0.9493597727530267,0.652246731745327,0.6422459660947564,4.260499954223633,-4.81817793075,2.465043768979275,HD_number_match,F,PM*,GAIA,F8.5V,F8.5V,0,0,0,0,0.0
Gaia DR3 5180879930879739392,5180879930879739392,5180879930879739392,HD  18894,,14124,45.53900507056594,-6.495161601568471,6.061134338378906,6.061134338378906,6.350125312805176,5.606173038482666,0.7439522743225098,30.46117503946199,32.82867449152947,5902.24267578125,1.206861257553101,2.86533522605896,1.485863327980042,1.672764607696161,719.2284142013082,225,0.1087206735586403,1.7276836296249,0.04948358965040081,0.7863452734034252,0.2466627425465357,0.9608333251036981,0.4622000577158513,1.113166505369708,0.541944101083694,0.3678923467641654,4.14169979095459,-4.78993744352,2.746020934287187,HD_number_match,F,SB*,GAIA,G0V,G0V,0,0,0,0,0.0
Gaia DR3 6904703228801028864,6904703228801028864,6904703228801028864,HD 195564,GJ 792.1 A,101345,308.1001250882176,-9.852896020510071,5.49233341217041,5.49233341217041,5.837667942047119,4.962313175201416,0.8753547668457031,40.42405756179473,24.73774431157332,5499.90869140625,1.079131960868835,2.855362415313721,1.773114085197449,1.697162995250861,777.3047398556346,230,0.1141815201793252,1.728227338000493,0.03182367980125322,0.4816764861942909,0.1603085786282473,0.9689950022974866,0.5345477144694014,1.287409210223603,0.5751778964555615,0.1935817965592564,4.064400196075439,-5.0968635652,0.8495843069563753,HD_number_match,G,PM*,GAIA,G2.5IV,G2.5IV,0,0,0,0,0.0
Gaia DR2 6382519215166140288,6382519215166140288,,HD 213591,,111478,338.7937073733108,-72.55108380586965,7.855512619018555,7.855512619018555,8.177379608154297,7.418906211853027,0.7584733963012695,20.30787515020618,49.24198088689979,5905.83740234375,1.04594624042511,1.411455392837524,1.123494386672974,1.173865119288578,454.1673170759544,220,0.1394625421091085,1.728332725227608,0.1143318617920353,1.416892989923986,0.5643855511641034,0.7349139295410313,0.3741895245348308,0.9012011972280308,0.6884401466160627,0.7375587889606269,4.267600059509277,,,Not found,G,SB*,GAIA,G0V,G0V,0,0,0,0,0.0
Gaia DR3 6130018289697379840,6130018289697379840,6130018289697379840,HD 106869,,59926,184.3809155108976,-48.92582773861145,6.678987979888916,6.678987979888916,6.957080364227295,6.23154354095459,0.7255368232727051,23.55596063708329,42.45210014597055,5950.35400390625,1.194350004196167,2.74947714805603,1.476217269897461,1.635450292582508,698.9296722390313,250,0.1106519343391605,1.729615178547239,0.06353281673182386,0.9930899519425087,0.3338760524583487,0.9511946669256439,0.4556487598194994,1.097388304430146,0.5814952481956286,0.3712622311085729,4.144499778747559,-4.99932194958,1.233461401394702,HD_number_match,F,SB*,GAIA,F8V,F8V,0,0,0,0,0.0
Gaia DR3 617295828180470528,617295828180470528,617295828180470528,HD  82128,,,142.5984666099708,12.93927410690967,7.998015880584717,7.998015880584717,8.295363426208496,7.52910852432251,0.7662549018859863,20.453618571833,48.89110435339376,5814.2470703125,1.006213068962097,1.114285826683044,1.040299296379089,1.046839336060829,389.9584503663689,188,0.1508240075159287,1.731256691769651,0.1274096794130776,1.462491706148445,0.5815410179465186,0.6632555496807543,0.3483130617690693,0.8388801067231039,0.6884119579111332,0.8937479105985161,4.324299812316895,,,Not found,G,PM*,GAIA,G0,G0,0,0,0,0,0.0
Gaia DR3 3312751882209460864,3312751882209460864,3312751882209460864,HD  28034,,,66.52490368958763,15.52423039219106,7.349478244781494,7.349478244781494,7.62214994430542,6.909182548522949,0.7129673957824707,23.52102742841038,42.51514960575779,5984.88427734375,1.064520955085754,1.525229692459106,1.148728609085083,1.216418621140319,474.8875073817855,181,0.136236865831895,1.733880956615544,0.1028640696816771,1.30914676032777,0.4605361946542681,0.7619239665654435,0.3796589871056855,0.9143738968731524,0.6099506655337111,0.7022664209729762,4.269800186157227,,,Not found,F,PM*,GAIA,F8V,F8V,0,0,0,0,0.0
Gaia DR3 6397524662667334528,6397524662667334528,6397524662667334528,HD 211317,,110161,334.7073640364395,-68.31392579134416,7.113776683807373,7.113776683807373,7.423044681549072,6.635421276092529,0.787623405456543,21.09282076734919,47.40949591474074,5764.140625,1.064906120300293,2.289626836776733,1.452509760856628,1.503630701550595,652.5283399728238,230,0.1233007227245294,1.745009804567336,0.07522550497815397,1.064626717831013,0.379302000352606,0.9025259583583167,0.4738183753875336,1.141148159341748,0.6217068371680304,0.3474994683321678,4.181399822235107,,,Not found,F,PM*,GAIA,G5III/IV,G5,0,0,0,0,0.0
Gaia DR3 4951246446383399040,4951246446383399040,4951246446383399040,HD  15064,,11231,36.14251988249532,-40.83997272505953,6.019823551177979,6.019823551177979,6.338200569152832,5.527044296264648,0.8111562728881836,31.18233162288599,32.0694427887509,5850.5,1.135369777679443,3.074439287185669,1.636990666389465,1.736326587763244,784.1907608332446,248,0.1111313627748816,1.745126879889568,0.04535323400259583,0.7121945216147454,0.2372191457885068,1.015733712132672,0.511160506589547,1.231083262116567,0.5812702782399418,0.2588205286723922,,-4.90949974326,1.73872310864743,HD_number_match,F,SB*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 4387079367952007168,4387079367952007168,4387079367952007168,HD 157089,,84905,260.2786715052397,1.444249509384865,6.806281566619873,6.806281566619873,7.100645542144775,6.331867218017578,0.7687783241271973,25.2458830161885,39.61041882982531,5825.0,0.9,2.24047589302063,1.469707608222961,1.483760828803979,695.7734626355698,216,0.1354138771793486,1.75013831964974,0.06906073349407038,0.8925660987537517,0.3373534764308067,0.9694181836747936,0.5516807320748901,1.328672513886072,0.6614806983964315,0.2834977929753059,,,,Not found,G,PM*,GAIA,F8VgF8mF6,F8V,0,0,0,0,0.0
Gaia DR3 6380683992820388480,6380683992820388480,6380683992820388480,HD 220367,,115547,351.0782191401519,-72.16539333191598,6.749916076660156,6.749916076660156,7.019409656524658,6.30540132522583,0.7140083312988281,24.5429070923959,40.74496946247369,5966.2607421875,1.156921863555908,2.430097103118896,1.427878022193909,1.536557791109193,646.717476352627,219,0.1174181979140893,1.75092631492713,0.07052726666264096,1.051694280045524,0.3470176001732991,0.9119021601461091,0.4416363617442371,1.063640727083718,0.5777365717535231,0.3974025975039167,4.176400184631348,-4.81616721902,2.484061915228316,HD_number_match,F,*,GAIA,G0V,G0V,0,0,0,0,0.0
Gaia DR3 6758629982320718976,6758629978021178112,6758629982320718976,HD 181544,,95203,290.5167074009576,-29.52313934844318,6.971122741699219,6.971122741699219,7.246688365936279,6.515575885772705,0.7311124801635742,21.13859154168415,47.3068415191265,5900.24072265625,1.179108142852783,2.639162540435791,1.466739654541016,1.605517306294967,684.2092330052899,255,0.1138787486609712,1.752398999839184,0.07060499945926736,1.086490077305096,0.3747732136529753,0.9339580628053863,0.4541012714990625,1.093661320547292,0.6044714245352182,0.3736754254082451,3.986000061035156,-4.84995211506,2.183129453870778,HD_number_match,F,PM*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 2815678171532956288,2815678171532956288,2815678171532956288,HD 218133,,114028,346.3815911111212,14.45207734419551,6.963413715362549,6.963413715362549,7.25172233581543,6.504674434661865,0.7470479011535645,25.07179615210955,39.88545511191307,5859.080078125,1.088303089141846,1.890276193618774,1.276705861091614,1.361010278039765,555.8536210677315,177,0.1291050829299345,1.757336663137004,0.08304958135185846,1.130444060417088,0.3675551946370068,0.8243922404721599,0.4178363377586223,1.006320549196442,0.5713845044431048,0.5229706370906211,4.228400230407715,-4.97574522441,1.349779809379177,HD_number_match,G,PM*,GAIA,G0,G0,0,0,0,0,0.0
Gaia DR3 4513971290539167616,4513971290539167616,4513971290539167616,HD 177305,,93566,285.8602604298104,17.06707909588489,7.465906143188477,7.465906143188477,7.764664173126221,6.991873264312744,0.7727909088134766,22.63697860909588,44.1755066905521,5798.10546875,0.9757018089294434,1.50761878490448,1.241539120674133,1.218455996864829,497.278270496345,172,0.1441204077196072,1.757498477263471,0.1036283650298827,1.263712035117592,0.4522327568694771,0.7739610214324162,0.4184020050861628,1.007682907144452,0.628939473139392,0.5098423229586653,4.207200050354004,,,Not found,G,PM*,GAIA,G0,G0,0,0,0,0,0.0
Gaia DR3 6397698832181165184,6397698832181165184,6397698832181165184,HD 209653,,109214,331.8719807505054,-68.02373040872008,6.850346088409424,6.850346088409424,7.138737678527832,6.390120029449463,0.7486176490783691,22.91553478663465,43.63851899207014,5855.2021484375,1.098926544189453,2.521377801895142,1.475610613822937,1.572118856508534,686.7315433407443,233,0.1196815441072302,1.759382222521111,0.06866239842187041,1.009373701185414,0.3483791804232405,0.939451765493771,0.4780656113155711,1.151377238063328,0.607240049957011,0.3420214569092979,3.984200000762939,-4.83775859304,2.287287389322317,HD_number_match,F,PM*,GAIA,G0V,G0V,0,0,0,0,0.0
Gaia DR3 2964000159821218432,2964000159820118400,2964000159821218432,HD  38393,GJ 216 A,27072,86.11439122579156,-22.45002336420253,3.476823091506958,3.476823091506958,3.7968590259552,3.044036149978638,0.7528228759765625,112.2960282003775,8.905034452470854,6167.12744140625,1.191376328468323,2.352795600891113,1.290528655052185,1.500028731594473,614.7069817571826,238,0.1177344030422578,1.760287697348807,0.08140160904733526,1.217063553624093,0.4176182350293053,0.903257312934429,0.4150589892128153,0.9996315596056391,0.6040179570915515,0.5543014446606447,4.218800067901611,-4.86157168291,2.088290949910368,HD_number_match,F,PM*,GAIA,F6V,F6V,0,0,0,0,0.0
Gaia DR3 2756461464558262656,2756461464558262656,2756461464558262656,HD 222502,,,355.298146090666,6.262736401657285,7.624326229095459,7.624326229095459,7.906018257141113,7.173854827880859,0.7321634292602539,20.03834144122266,49.90432980360396,5922.62646484375,1.083950996398926,1.599232792854309,1.157499194145203,1.248673329444037,489.4537855887113,208,0.1356723652171405,1.765332976466746,0.1064014816364882,1.384467971625538,0.5106382053205684,0.7681729457235547,0.3837931115667244,0.9243305569865254,0.6511139884570867,0.6989523299265071,4.234799861907959,,,Not found,G,PM*,GAIA,F8,F8,0,0,0,0,0.0
Gaia DR3 1186966374628267648,1186966374628267648,1186966374628267648,HD 133161,,73593,225.6367008139302,16.05543008186035,6.878446578979492,6.878446578979492,7.166808605194092,6.419641971588135,0.747166633605957,25.96855220022687,38.50811521141573,5890.57666015625,1.117047429084778,1.868295431137085,1.223399043083191,1.351365461573379,542.8335462677807,168,0.128606713050924,1.76722500608881,0.08297395165743815,1.140170981315467,0.3577859440945986,0.812790872407684,0.4036271850392432,0.9720991063107299,0.5545556566450829,0.6100524898236449,4.269199848175049,-4.81522578585,2.49301674455674,HD_number_match,F,PM*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 2728110179278870656,2728110179278870656,2728110179278870656,HD 209347,,108806,330.628794779811,11.37159971552381,7.930422782897949,7.930422782897949,8.211535453796387,7.476228713989258,0.7353067398071289,20.21428355725414,49.46996994316616,5908.34423828125,1.039713382720947,1.224118113517761,1.061047434806824,1.093081922886269,409.3224019195281,196,0.1485971871021633,1.771739048167851,0.1254802595219352,1.49611362035003,0.5847543732926457,0.689355126069563,0.350488106755208,0.8441185033563869,0.6924822705023637,0.8703806648824925,4.3024001121521,,,Not found,G,PM*,GAIA,G0,G0,0,0,0,0,0.0
